trip_id,passenger_name,age,city,transport_mode,distance_km,fare,trip_start,trip_end,rating,weather_condition,payment_method
TRP13547,,, Mumbai ,Walk,27.41,error,2025-08-22 11:14:10,22-08-2025 13:57,-1,,wallet
TRP13548,Bryan,62,,Walk,unknown,1485.02,,,6,Rainy,UPI
TRP13549,,16,Kolkata,Bus,unknown,error,,20-11-2025 03:45,3.5,sunny,Cash
TRP13550,Chelsea,twenty five,Bangalore,Metro,48.5,₹575.22,01-27-2026 05:35,,2.9,Cloudy,UPI
TRP13551,Kimberly,70,Mumbai,Bike,14.9,₹1348.59,03-26-2026 02:54,2026-03-26 03:42:55,,Sunny,Card
TRP13552, Sydney King ,twenty five,Mumbai,Taxi,8.3,error,2025-10-29 12:43:23,29-10-2025 14:30,five,Fog,
TRP13553,AMANDA GUZMAN,61,Hyderabad,train,14.3,250.95,,24-03-2026 03:28,,Sunny,UPI
TRP13554,TERRI JONES,40,Mumbai,Walk,unknown,214.61,19/11/2025 04:59 AM,2025-11-19 07:35:16,five,Rainy,wallet
TRP13555,Grace Ward,N/A,Delhi,Auto,32.77,₹936.74,invalid_date,2026-01-16 07:25:14,five,sunny,Card
TRP13556,Sherry,24,Hyderabad,Bus,unknown,error,,,6,sunny,Cash
TRP13557,CHRISTOPHER WHITE,,Chennai,Bike,22.6,error,05/09/2025 03:54 AM,,6,Cloudy,Card
TRP13558,Pamela,twenty five,Mumbai,Bus,,333.83,invalid_date,26-11-2025 07:56,-1,,Card
TRP13559,,44,Chennai,Bike,unknown,919.22,11-25-2025 02:43,2025-11-25 02:50:33,-1,,
TRP13560,Frank,N/A,delhi,train,,,12-25-2025 21:18,,,Cloudy,cash 
TRP13561,Gary Taylor,40,Kolkata,Auto,,,2026-02-02 07:33:16,02-02-2026 08:49,6,Cloudy,Cash
TRP13562,,39,Kolkata,Metro,17.92,1464.36,2026-05-03 10:33:08,03-05-2026 11:25,five,Sunny,cash 
TRP13563,,N/A,Chennai,Metro,unknown,error,2025-07-31 17:39:19,31-07-2025 19:38,6,Cloudy,UPI
TRP13564,Joshua,N/A,Mumbai,Taxi,46.89,₹232.3,12/10/2025 06:57 PM,,-1,Cloudy,Card
TRP13565,Jessica Simmons,35,Pune,Taxi,24.82,210.46,04-30-2026 22:28,,-1,sunny,Card
TRP13566,Zachary Jones,N/A,Pune,Bus,34.9,1251.32,2025-08-25 14:02:19,2025-08-25 16:13:19,6,,cash 
TRP13567, Becky Becker ,16,Hyderabad,Bus,32.1,error,2026-03-08 02:51:11,08-03-2026 03:40,five,,Card
TRP13568,Heather Robertson,34,Mumbai,Taxi,28.2,₹1489.69,11-21-2025 08:53,2025-11-21 11:45:22,,Fog,Card
TRP13569,Maria Russo,26,Delhi,Bike,45.7,error,03-19-2026 09:05,19-03-2026 11:02,-1,sunny,cash 
TRP13570,JOE JAMES,twenty five,Bangalore,Metro,28.86,₹1261.87,,,3.6,,cash 
TRP13571, Heather Williams ,68,Kolkata,train,6.54,error,,2026-02-13 21:16:04,6,storm,cash 
TRP13572,RICHARD HORTON,,Kolkata,Taxi,unknown,₹1165.28,invalid_date,,,,
TRP13573, Megan Zavala ,,Chennai,Taxi,unknown,₹980.9,13/07/2025 11:21 PM,14-07-2025 00:25,6,Sunny,cash 
TRP13574, Christine Cobb ,N/A,Pune,Metro,unknown,,10-05-2025 13:56,,-1,Fog,
TRP13575,,26,Pune,Bus,10.79,251.09,11-02-2025 20:09,02-11-2025 21:01,-1,storm,Card
TRP13576, Crystal Boyd ,N/A,Kolkata,Metro,,,02/03/2026 12:24 PM,02-03-2026 14:05,6,Sunny,Card
TRP13577, Katherine Peck ,35,Delhi,BUS ,23.7,1341.89,29/07/2025 05:23 AM,2025-07-29 06:59:34,-1,,wallet
TRP13578,,N/A,delhi,train,unknown,₹1097.21,10/10/2025 07:53 PM,10-10-2025 21:16,-1,Fog,
TRP13579,Scott Allen,70,delhi,train,38.75,₹1109.39,2026-04-06 03:54:07,2026-04-06 05:48:07,-1,Cloudy,cash 
TRP13580, Lori Ramirez ,54,,Bike,33.28,882.59,,2025-08-27 13:30:59,6,Fog,wallet
TRP13581,Dr. Ryan Garcia,N/A,Delhi,metro,unknown,error,06-19-2025 04:06,,6,sunny,UPI
TRP13582,Alexander,,Hyderabad,train,31.8,₹122.95,12-13-2025 14:38,13-12-2025 14:49,five,Cloudy,Cash
TRP13583, Tyler Patrick ,N/A,delhi,BUS ,21.6,₹1380.67,22/03/2026 05:55 PM,2026-03-22 20:49:32,6,Sunny,wallet
TRP13584,Sandra,31,Mumbai,Auto,,₹1040.54,11-30-2025 15:15,2025-11-30 16:43:26,2.5,Rainy,cash 
TRP13585,Linda Whitaker,39,,train,,224.16,2025-11-24 09:07:10,2025-11-24 10:38:10,,sunny,Cash
TRP13586,Melissa David,,Pune,Metro,,₹969.15,,2026-04-24 04:52:05,-1,,cash 
TRP13587,ADRIANA HART,N/A,delhi,Metro,6.3,615.52,,,five,Cloudy,Cash
TRP13588,Christine,48,Pune,Walk,44.54,1243.4,10-15-2025 06:29,,five,storm,Cash
TRP13589,Deborah Evans,31,Chennai,Auto,,error,18/12/2025 05:42 PM,2025-12-18 18:59:59,five,storm,wallet
TRP13590,,N/A,Hyderabad,train,22.28,,,,6,Sunny,cash 
TRP13591, Sandra Jones ,35,Hyderabad,BUS ,42.6,60.65,,2026-01-28 11:03:21,-1,storm,Cash
TRP13592,Nathan,,Chennai,Metro,23.17,₹905.87,23/11/2025 10:21 AM,2025-11-23 12:33:33,-1,Cloudy,wallet
TRP13593,,71,Kolkata,train,unknown,,invalid_date,24-01-2026 06:54,-1,Cloudy,Card
TRP13594,ANGELICA COOPER,, Mumbai ,Bike,41.51,,08-20-2025 03:22,20-08-2025 03:54,-1,Fog,Card
TRP13595, Monica Davies ,28,Hyderabad,train,29.3,,2025-06-28 17:31:24,2025-06-28 19:24:24,five,sunny,
TRP13596,BENJAMIN LOVE,,Pune,Auto,,error,,06-12-2025 02:00,6,Fog,cash 
TRP13597, Heather Jones ,,Mumbai,metro,4.9,547.47,invalid_date,2025-07-23 22:22:02,-1,,cash 
TRP13598, Christopher Brooks ,N/A,Mumbai,Bus,unknown,,invalid_date,2025-08-25 19:57:03,1.6,Cloudy,Cash
TRP13599, Sarah Hicks ,twenty five,Pune,train,21.6,₹1167.95,24/12/2025 08:23 PM,2025-12-24 21:22:36,five,storm,UPI
TRP13600,Cory Norris,42,Bangalore,Bike,10.48,1136.47,invalid_date,,6,Rainy,wallet
TRP13601, Ana Abbott ,,,Bus,36.5,₹42.0,,2025-09-26 05:16:21,-1,,Card
TRP13602,Matthew,,Kolkata,train,,error,06/01/2026 06:19 PM,,five,Sunny,Cash
TRP13603,Deborah,, Mumbai ,train,unknown,242.05,invalid_date,05-09-2025 14:23,-1,storm,
TRP13604, Jennifer Martin ,35,Kolkata,Bike,7.64,₹442.14,invalid_date,,6,sunny,UPI
TRP13605,Theresa Yates,75,Kolkata,train,21.47,1439.54,,11-07-2025 16:22,1.6,storm,wallet
TRP13606,Stephanie Brown,25,Kolkata,train,25.9,1213.69,2026-02-12 01:58:17,12-02-2026 04:55,,Cloudy,
TRP13607,April Washington,,Pune,Taxi,9.19,823.9,2025-06-14 23:09:26,2025-06-14 23:49:26,,Sunny,cash 
TRP13608, Marcia Webster DVM ,31,,Bike,,,2026-03-09 21:02:34,,-1,Rainy,Card
TRP13609, Alison Douglas ,,,Bike,,error,invalid_date,22-06-2025 11:07,4.4,sunny,cash 
TRP13610, Brenda Martin ,twenty five,Bangalore,Auto,,error,2025-09-10 23:16:17,2025-09-11 00:59:17,five,sunny,Cash
TRP13611, Laura Anderson ,70,Delhi,metro,19.5,,2025-06-15 12:20:41,,five,sunny,cash 
TRP13612,,29,,Metro,14.26,₹1343.89,2025-05-23 08:23:13,,4.8,Fog,UPI
TRP13613,Dana Carey,N/A,,Metro,unknown,error,07-01-2025 23:20,02-07-2025 01:05,five,Rainy,Card
TRP13614,Richard Lee,,Hyderabad,Metro,,,,,five,Rainy,Card
TRP13615,,N/A,Kolkata,Bike,37.4,,24/02/2026 10:36 PM,,1.5,Cloudy,wallet
TRP13616, Vickie Bell ,N/A, Mumbai ,train,unknown,535.74,26/05/2025 08:43 AM,2025-05-26 10:03:23,4.2,,wallet
TRP13617,TERRI THOMAS,,Delhi,Walk,4.78,error,2025-05-19 23:09:50,,3.0,Rainy,Card
TRP13618,STEPHANIE SANCHEZ,N/A,delhi,Auto,8.33,,2025-10-08 20:43:08,,,Cloudy,Card
TRP13619,,,Delhi,BUS ,39.7,₹1119.11,2026-01-24 16:19:54,,6,,cash 
TRP13620,,50,Mumbai,BUS ,unknown,error,invalid_date,24-07-2025 23:42,6,Rainy,wallet
TRP13621,Nicole Smith,N/A,Mumbai,Metro,39.5,₹325.59,2025-05-21 14:20:54,,five,,Cash
TRP13622,,N/A,Mumbai,Walk,40.26,₹1066.07,2025-09-06 11:33:15,06-09-2025 12:36,4.3,Rainy,cash 
TRP13623, Danielle Curry ,52, Mumbai ,BUS ,26.9,127.81,09/07/2025 02:55 PM,2025-07-09 16:17:21,6,Cloudy,Cash
TRP13624,,,delhi,train,36.2,error,11-06-2025 12:34,2025-11-06 14:54:00,-1,Cloudy,Cash
TRP13625,RANDY MOORE,N/A,Kolkata,Bus,43.2,,,12-07-2025 16:33,five,,UPI
TRP13626,PATRICIA RIVERA,32,Bangalore,Walk,,1193.44,,,1.6,storm,Cash
TRP13627,Nicholas Fox,,Kolkata,metro,4.9,445.38,invalid_date,,,Fog,wallet
TRP13628, Richard Dunlap ,twenty five, Mumbai ,metro,23.0,₹565.49,invalid_date,,1.3,Sunny,
TRP13629,Gregory Evans,twenty five,Mumbai,metro,,₹441.74,invalid_date,,,,
TRP13630,Heather Page,34,Mumbai,Metro,,error,,2025-11-10 13:00:50,2.0,storm,
TRP13631, Paul Martinez ,70,Delhi,Bus,,,invalid_date,2026-02-04 22:07:18,3.4,storm,
TRP13632,Joshua,twenty five,,Metro,unknown,₹987.81,12-18-2025 21:55,2025-12-18 22:41:49,-1,,Card
TRP13633,John Shelton,twenty five,Mumbai,train,,,,2025-08-19 14:10:12,2.4,storm,cash 
TRP13634, Tamara Garcia ,twenty five,delhi,BUS ,24.61,error,,,,Rainy,wallet
TRP13635,Michele Myers,40,Pune,Walk,,₹1188.81,04-15-2026 14:40,2026-04-15 16:58:15,,storm,wallet
TRP13636,,N/A,Kolkata,Bike,,₹340.82,,2025-08-11 02:16:12,-1,Sunny,Cash
TRP13637,Luis Miller,58,delhi,Taxi,unknown,1098.71,01-05-2026 17:07,05-01-2026 17:19,,storm,UPI
TRP13638,JOHN JOHNSON,50,Pune,Metro,4.73,₹1328.7,03-05-2026 20:32,2026-03-05 22:27:32,-1,Fog,cash 
TRP13639,Austin Williams,66, Mumbai ,Bike,32.6,377.14,,05-05-2026 22:05,,Sunny,wallet
TRP13640,TONY BROWN,26,Hyderabad,Walk,unknown,error,2025-07-05 15:48:46,2025-07-05 18:42:46,five,sunny,
TRP13641,Evan Rodriguez,56,Bangalore,Bus,6.77,,2025-06-16 11:29:09,2025-06-16 11:52:09,-1,Sunny,Card
TRP13642,,,,train,35.7,₹1465.87,,31-08-2025 00:51,6,storm,cash 
TRP13643,,N/A,Chennai,Bike,,,invalid_date,2026-05-05 04:55:26,6,Rainy,UPI
TRP13644,SARAH CAMPOS,75,Chennai,Metro,5.9,,06/08/2025 04:22 AM,06-08-2025 07:13,2.0,Sunny,UPI
TRP13645,,67,,Bike,1.59,221.36,,2025-05-15 03:00:12,,Sunny,Card
TRP13646, Cynthia Williams ,,Chennai,BUS ,,error,invalid_date,,,Rainy,Card
TRP13647,PATRICIA UNDERWOOD,N/A,Kolkata,train,,error,2025-07-03 04:46:14,,-1,Sunny,cash 
TRP13648,Jon Butler,,Mumbai,Auto,19.3,,12-25-2025 23:02,2025-12-26 01:46:16,-1,Cloudy,wallet
TRP13649,Michael,16,Kolkata,train,,error,invalid_date,28-10-2025 16:00,6,sunny,Cash
TRP13650,AARON MARSHALL,31,Delhi,Bus,unknown,926.31,2026-02-09 09:01:33,09-02-2026 11:47,6,Rainy,cash 
TRP13651,Cory,26,Bangalore,Bus,23.49,₹349.26,2026-03-09 05:24:00,,,sunny,Cash
TRP13652,,N/A,delhi,BUS ,,error,25/02/2026 06:12 PM,2026-02-25 18:55:37,6,Rainy,Card
TRP13653, Diana Rodriguez ,twenty five,Pune,Bus,23.9,,02-21-2026 18:58,2026-02-21 19:56:40,,sunny,UPI
TRP13654,Carlos,56,,Walk,,,,29-01-2026 23:49,,Rainy,Cash
TRP13655,,34,Pune,Metro,21.88,₹461.65,2026-05-09 00:44:16,,6,Cloudy,UPI
TRP13656,BRIAN BROWN,N/A,delhi,Metro,5.94,error,,26-10-2025 20:05,,Fog,Card
TRP13657,Cory Williams,twenty five,,train,,721.69,,28-02-2026 14:38,6,Cloudy,UPI
TRP13658,Ashley,19, Mumbai ,Auto,unknown,error,2025-09-05 02:34:17,2025-09-05 05:32:17,five,Cloudy,Card
TRP13659,Robert Oconnor,twenty five,Pune,Auto,19.66,248.8,05-01-2026 06:29,01-05-2026 07:42,-1,Sunny,
TRP13660,Kimberly,,Hyderabad,Auto,unknown,error,09-30-2025 03:20,,6,sunny,Cash
TRP13661,Steven,,delhi,Auto,,₹963.7,04/03/2026 08:54 AM,2026-03-04 10:45:48,-1,,UPI
TRP13662,Daniel Kelly,60,Delhi,metro,7.09,₹743.86,2025-10-05 19:41:10,2025-10-05 22:06:10,6,sunny,cash 
TRP13663,,68,Mumbai,train,28.05,error,,,five,sunny,UPI
TRP13664,Nicholas Johnston,43,,metro,11.48,,2025-12-08 15:48:04,2025-12-08 18:28:04,,Sunny,Card
TRP13665,Diana,twenty five,Kolkata,train,,,,19-05-2025 00:27,6,Rainy,Card
TRP13666,,N/A,Chennai,Walk,unknown,₹72.21,2026-01-14 20:18:30,2026-01-14 21:20:30,-1,Rainy,wallet
TRP13667,,,Delhi,Bus,,1040.67,2025-09-14 22:57:03,,6,sunny,
TRP13668, Daniel Drake ,75,Kolkata,Taxi,,error,09-20-2025 23:23,,4.1,Sunny,Cash
TRP13669,,twenty five,Pune,Bike,,,07-10-2025 18:19,2025-07-10 20:07:37,6,Fog,
TRP13670,DENNIS FRANKLIN,,,Bus,39.0,,10/06/2025 10:10 AM,2025-06-10 11:53:52,,Rainy,Card
TRP13671,,51,,Metro,2.24,₹269.38,2026-04-21 06:58:42,2026-04-21 07:08:42,6,sunny,Cash
TRP13672, Paul Carr ,twenty five,Hyderabad,Walk,24.1,₹184.55,10-14-2025 07:56,,2.1,storm,
TRP13673,THOMAS SMITH,N/A,Bangalore,Bus,49.1,error,,,6,storm,Cash
TRP13674, Mr. Nicholas Velasquez ,, Mumbai ,Bike,38.21,₹588.07,06/01/2026 05:30 PM,06-01-2026 19:50,,Sunny,Card
TRP13675,Tyler,N/A,Delhi,BUS ,unknown,error,14/07/2025 10:44 PM,,,sunny,UPI
TRP13676,,twenty five,delhi,Metro,unknown,error,12-22-2025 11:35,22-12-2025 12:33,,Cloudy,wallet
TRP13677,Benjamin,twenty five,Mumbai,Bus,,208.12,,2025-08-20 17:10:59,-1,Fog,cash 
TRP13678,,twenty five,Pune,metro,unknown,,2025-09-03 00:27:25,2025-09-03 00:57:25,,,UPI
TRP13679,JOSHUA COOPER,N/A,,Bike,18.72,715.08,2025-05-28 19:39:26,,five,Fog,wallet
TRP13680,Marissa Burton,twenty five,Delhi,metro,unknown,error,07-01-2025 05:46,,,sunny,
TRP13681,Karen Graves,twenty five,Chennai,Metro,,,,2025-11-08 18:05:46,,,cash 
TRP13682,Shane Cox,N/A,Hyderabad,Bus,8.1,₹133.28,2026-03-16 03:35:18,2026-03-16 05:31:18,2.9,Fog,wallet
TRP13683,BRIAN HOFFMAN,twenty five,,Bike,47.4,error,10-02-2025 23:07,2025-10-03 00:24:47,3.2,sunny,Card
TRP13684,Luke,70, Mumbai ,Walk,36.59,₹915.98,invalid_date,,2.6,,cash 
TRP13685,,71,delhi,metro,39.89,error,,26-11-2025 13:47,3.1,Fog,wallet
TRP13686,Edward,60,Pune,BUS ,44.2,error,invalid_date,,3.1,,wallet
TRP13687,,twenty five, Mumbai ,Walk,26.3,925.7,11-27-2025 19:56,,,Sunny,wallet
TRP13688,,53,Hyderabad,Bus,6.18,error,invalid_date,2025-10-23 08:02:13,2.1,Cloudy,Card
TRP13689,Jessica Miller DDS,32,Pune,train,23.19,,2026-04-15 03:29:05,2026-04-15 04:48:05,five,sunny,
TRP13690,Olivia,, Mumbai ,Auto,39.2,889.96,,01-12-2025 03:47,2.9,Sunny,wallet
TRP13691,,34,Bangalore,Taxi,36.88,error,,,4.8,Rainy,cash 
TRP13692,Joshua Leach,,Pune,Metro,unknown,₹645.29,01-01-2026 07:55,,,Rainy,wallet
TRP13693, Gary Thompson ,26,,metro,10.8,211.54,invalid_date,10-06-2025 20:43,,Cloudy,
TRP13694,Kimberly Atkins,,Chennai,Metro,unknown,719.51,,2026-05-05 05:50:53,6,Cloudy,UPI
TRP13695,,32,delhi,Metro,29.4,₹884.07,,2025-11-19 23:14:03,4.6,storm,UPI
TRP13696, Connie Montoya ,55,Delhi,Metro,unknown,₹1045.36,,10-04-2026 19:05,6,Sunny,cash 
TRP13697, Gerald Sullivan ,46,Hyderabad,Taxi,unknown,1477.14,10/12/2025 06:36 PM,,five,Sunny,Cash
TRP13698,ANNE DUNN,N/A,Delhi,Metro,,,invalid_date,2025-09-04 11:08:57,-1,Rainy,Cash
TRP13699,,23,Delhi,Auto,10.2,₹1237.95,12-09-2025 19:12,,,Sunny,cash 
TRP13700,CONNOR HUBBARD,N/A,,metro,,error,,,,storm,
TRP13701, Christine Snyder ,twenty five,Bangalore,Auto,,,08-21-2025 07:29,21-08-2025 09:18,6,Fog,UPI
TRP13702, Joseph Williams ,68, Mumbai ,Bike,48.4,₹145.6,01-15-2026 23:52,2026-01-16 01:06:42,6,,Cash
TRP13703,Samuel Harrison,N/A,Mumbai,metro,6.15,695.33,,18-09-2025 12:45,five,storm,
TRP13704,WALTER SCOTT,40,Kolkata,BUS ,9.85,,2025-11-28 16:58:43,,,Rainy,UPI
TRP13705,,N/A,Delhi,Walk,43.1,error,invalid_date,2025-08-01 13:30:10,6,sunny,UPI
TRP13706, Joshua Anderson ,59, Mumbai ,metro,28.9,476.87,invalid_date,29-10-2025 19:19,,storm,Cash
TRP13707,,,delhi,Auto,14.8,396.29,2025-08-13 12:00:43,13-08-2025 13:16,3.6,sunny,UPI
TRP13708, Gregory Huffman ,N/A,,Taxi,41.47,,invalid_date,2025-07-17 01:42:33,five,,Card
TRP13709,RYAN WEBB DDS,35,Pune,Bike,unknown,error,invalid_date,,4.5,sunny,Cash
TRP13710,Brianna,48,Hyderabad,Taxi,,,11-05-2025 14:16,05-11-2025 16:10,five,Cloudy,wallet
TRP13711,Aaron Cruz,68,Mumbai,Taxi,unknown,error,,,-1,Fog,cash 
TRP13712, Michael Young ,,delhi,Walk,19.6,error,,,,,cash 
TRP13713,Jeffrey Carter,74,Kolkata,Metro,unknown,,15/05/2025 11:25 PM,,,,Card
TRP13714,PATRICIA WATSON,,Mumbai,Metro,unknown,486.77,,2025-07-31 15:48:15,-1,Rainy,wallet
TRP13715,Jennifer,N/A,Pune,Metro,unknown,error,2025-09-17 03:15:57,2025-09-17 05:47:57,-1,Rainy,Card
TRP13716,Richard Hill,17,delhi,Walk,,₹1401.23,07-11-2025 06:30,11-07-2025 07:57,6,Fog,Cash
TRP13717,CHELSEA CLARK,60,Kolkata,Taxi,48.46,,26/01/2026 05:08 AM,2026-01-26 05:13:27,1.6,Fog,Card
TRP13718,,52,Hyderabad,Taxi,4.4,,invalid_date,2026-01-03 08:00:51,1.5,Sunny,
TRP13719, Heather Davis ,twenty five,Bangalore,metro,,317.62,07-09-2025 09:44,,3.8,storm,cash 
TRP13720,MICHAEL WINTERS,,Hyderabad,Bus,16.27,,,29-09-2025 14:26,6,Sunny,Cash
TRP13721, Marissa Esparza ,31,Bangalore,Bus,,,,,6,Rainy,Cash
TRP13722,STEPHEN ACEVEDO,twenty five,Mumbai,Auto,40.36,₹1348.37,05/07/2025 04:33 PM,05-07-2025 17:57,6,storm,
TRP13723, Eugene Steele ,69,Mumbai,Auto,unknown,,2025-07-28 08:36:05,28-07-2025 09:47,,storm,
TRP13724,Chris Martinez,60,Hyderabad,metro,,₹570.97,2026-03-24 17:25:24,2026-03-24 19:18:24,-1,Sunny,UPI
TRP13725,SIERRA ROMERO,twenty five,Chennai,train,14.5,538.21,06-29-2025 09:40,29-06-2025 11:39,five,Fog,Card
TRP13726,Patricia,twenty five, Mumbai ,train,48.6,,invalid_date,,,Sunny,wallet
TRP13727,MALLORY MOORE,60,Delhi,BUS ,,error,invalid_date,31-10-2025 20:04,five,sunny,cash 
TRP13728, Roberto Ramsey ,27,Pune,Auto,,475.46,2025-09-23 17:43:13,23-09-2025 18:34,,Cloudy,
TRP13729,DAVID HORTON,twenty five,,Bike,unknown,₹1123.05,,2026-02-08 12:38:49,6,Fog,
TRP13730,,,Delhi,Bike,28.2,436.76,05-30-2025 20:03,,five,Fog,wallet
TRP13731,,26,,Taxi,unknown,363.05,,,-1,Rainy,cash 
TRP13732,CONNOR DAY,69,Pune,Metro,8.1,₹1061.13,2025-08-25 16:39:26,,,storm,
TRP13733,,,Kolkata,Walk,40.4,1080.6,2025-12-07 10:25:08,,-1,storm,cash 
TRP13734, Dr. Autumn Lee ,twenty five,delhi,Bike,unknown,,,2025-08-12 12:45:36,2.8,Cloudy,
TRP13735,Anthony,54,,Bike,36.5,error,,2025-10-27 20:25:13,-1,Fog,Card
TRP13736,Veronica Welch,62,Kolkata,BUS ,unknown,error,invalid_date,,-1,sunny,cash 
TRP13737,SHARON KELLEY,58,Kolkata,Bike,9.4,1459.87,03-04-2026 04:04,04-03-2026 05:16,3.4,Rainy,cash 
TRP13738,,52,Bangalore,Bus,34.0,,01-20-2026 11:56,20-01-2026 13:54,five,storm,Card
TRP13739,Christy Thompson,twenty five,delhi,Metro,unknown,305.41,07/03/2026 04:27 PM,07-03-2026 19:19,-1,Rainy,Cash
TRP13740,JENNIFER EVANS,twenty five,Hyderabad,metro,12.8,,,,five,,Card
TRP13741,Kyle,25,Hyderabad,Walk,unknown,1234.44,,,,sunny,Card
TRP13742,RICHARD TAYLOR III,26,Bangalore,BUS ,,,,04-03-2026 05:41,,Rainy,UPI
TRP13743,John Johnson,34,delhi,Taxi,42.17,error,10/03/2026 01:54 PM,2026-03-10 15:53:05,five,storm,Cash
TRP13744, Heather Rogers ,twenty five,Chennai,Metro,1.17,,invalid_date,03-09-2025 10:05,-1,Fog,
TRP13745,Lisa Murphy,,Bangalore,Bus,34.8,error,invalid_date,12-03-2026 17:50,4.3,Rainy,
TRP13746,Katherine Sims,,Chennai,metro,unknown,591.25,invalid_date,28-02-2026 21:01,,Sunny,Card
TRP13747,MIRANDA BRYANT DDS,20, Mumbai ,train,unknown,error,invalid_date,2025-09-15 15:53:35,6,Sunny,Cash
TRP13748,AMANDA HERNANDEZ,72,Delhi,Walk,unknown,₹687.43,2026-04-15 03:38:27,15-04-2026 05:18,-1,Fog,
TRP13749,,N/A,Delhi,Metro,,1423.92,2025-09-05 07:58:07,,,Rainy,Card
TRP13750, Walter Little ,N/A,Hyderabad,Walk,9.94,₹1422.48,2026-04-24 14:01:43,24-04-2026 14:19,3.2,Rainy,Cash
TRP13751,,twenty five,,Walk,4.7,963.7,11/02/2026 09:47 PM,2026-02-11 23:22:29,five,Fog,Card
TRP13752,Adam Carter,68,,train,40.1,₹1358.16,invalid_date,30-09-2025 23:16,4.2,,cash 
TRP13753,Mitchell Cole,40,Pune,Metro,46.55,,2026-04-25 16:16:57,,-1,,Card
TRP13754,John Kelley,68,Kolkata,Bike,,₹783.91,28/02/2026 10:20 AM,2026-02-28 11:47:44,five,sunny,Card
TRP13755, Patricia Alexander ,N/A,Bangalore,Taxi,15.22,,2026-03-25 09:38:34,2026-03-25 12:04:34,-1,Cloudy,UPI
TRP13756, Brendan Walters ,twenty five,Hyderabad,Taxi,27.3,error,invalid_date,,6,Cloudy,
TRP13757,Alan,19,Chennai,Bus,25.1,₹173.55,05-16-2025 13:22,16-05-2025 15:59,-1,Fog,cash 
TRP13758,PATRICIA LOPEZ,45,Kolkata,Walk,,390.66,27/03/2026 03:07 PM,2026-03-27 15:55:00,6,Sunny,Card
TRP13759, Linda Everett ,68,Bangalore,metro,21.67,771.33,,2025-08-27 01:02:16,-1,,cash 
TRP13760,,twenty five,delhi,metro,,,04-24-2026 13:03,24-04-2026 14:18,five,sunny,
TRP13761,REGINA TURNER,,Bangalore,Bus,48.69,853.01,2025-07-19 23:23:11,,five,storm,Card
TRP13762,,twenty five,Mumbai,train,5.3,275.48,2025-08-13 08:12:11,,-1,,cash 
TRP13763, Susan Lopez ,N/A,Mumbai,Bike,unknown,,,,3.7,sunny,Card
TRP13764,,N/A, Mumbai ,metro,3.2,317.21,,,6,storm,wallet
TRP13765,MRS. LAUREN COHEN MD,21,Bangalore,Walk,10.5,₹491.24,10-18-2025 15:05,,,,Cash
TRP13766,Kimberly,52,Delhi,BUS ,41.2,218.84,,,1.6,storm,wallet
TRP13767,Michelle Patterson,58,Hyderabad,Walk,32.0,₹86.71,19/10/2025 08:03 PM,,6,storm,cash 
TRP13768, Peter Mason ,twenty five,Bangalore,Walk,29.8,error,20/01/2026 10:07 PM,,five,sunny,wallet
TRP13769,PATRICK OCONNOR,29,Hyderabad,BUS ,8.6,error,,04-03-2026 19:12,6,Cloudy,
TRP13770,CHRISTOPHER CARTER,N/A,Bangalore,metro,,,invalid_date,2025-09-21 21:44:13,6,Cloudy,cash 
TRP13771,,75,,Auto,49.22,₹1222.81,2026-01-16 14:20:26,16-01-2026 15:13,2.2,storm,cash 
TRP13772,Justin,35,Hyderabad,train,13.34,,05-04-2026 18:26,,,Sunny,wallet
TRP13773,GREGORY WOLF,,Kolkata,Bus,unknown,,11-29-2025 08:06,2025-11-29 10:03:03,1.5,storm,
TRP13774, Derek Sanchez ,39,Delhi,metro,38.59,1133.92,invalid_date,2025-11-15 05:55:48,-1,Cloudy,Cash
TRP13775, Kelly Davis ,N/A,Bangalore,Metro,12.5,error,invalid_date,25-06-2025 02:19,five,Fog,cash 
TRP13776,Ross,71,Pune,Metro,5.38,,,2025-07-30 08:14:10,6,Fog,Cash
TRP13777, Dustin Hill ,47,Bangalore,Bus,,229.81,invalid_date,30-07-2025 01:18,-1,storm,cash 
TRP13778,MARK WILSON,,Bangalore,Metro,,,2025-10-31 09:56:23,2025-10-31 11:59:23,,Cloudy,Cash
TRP13779,,twenty five,Kolkata,metro,44.19,₹1453.13,10/12/2025 07:38 PM,10-12-2025 21:21,6,Cloudy,Cash
TRP13780,Eric,63,Chennai,Metro,17.84,error,01-14-2026 06:13,2026-01-14 07:00:11,6,storm,Cash
TRP13781,Shannon Reynolds,69,Pune,Bus,29.06,₹155.52,,,,Rainy,wallet
TRP13782, Krista Scott ,N/A,Hyderabad,Metro,28.1,₹1314.76,07-06-2025 22:23,,1.8,Rainy,Card
TRP13783,Maurice Gray,,Mumbai,metro,unknown,₹505.25,04/06/2025 11:46 AM,2025-06-04 12:08:45,-1,Rainy,UPI
TRP13784,,45,Delhi,train,unknown,error,04-20-2026 07:08,20-04-2026 09:47,6,Fog,wallet
TRP13785,Patrick,57, Mumbai ,Bike,unknown,,07/09/2025 01:35 PM,07-09-2025 13:41,-1,Fog,
TRP13786,Angela Swanson,28,,metro,,₹1076.86,12-21-2025 20:33,21-12-2025 22:13,-1,,Card
